-1.641307553565154, -4.4809275297417805, 0.8724192155429
-2.5078255768637154, -6.019110584689201, -0.31809774979706845
-2.617637691523627, -4.988888289474336, 0.8818473260021549
-1.1924891848841976, -5.8883410578215045, 0.8948540728942296
-2.3651756686027943, -5.551766340638859, 0.6225930606064226
-2.8201583526383844, -6.213072257347302, 0.8325144819383896
-2.4084824089335735, -5.685034751181483, 0.3252562875565399
-1.6409944612830711, -6.384589528669189, -0.16573993021022804
-2.1195665014380993, -5.426555861930589, -0.4151512700768349
-1.8217983949373915, -4.487682311455696, -0.053503806023177905
-1.9032961151723173, -6.160003520866009, -0.28582131402303657
-1.6611430798631854, -6.173298909757281, 0.9390342199827215
-1.174485179971347, -6.204545615270441, 1.0472312857715074
-2.2435623673381313, -4.853518426958262, 0.6793028516038433
-2.4009411305299304, -5.046582530956004, 0.4728129383460064
-1.3798991836054721, -5.867173437736974, 0.6730355795790537
-1.0693564582632566, -5.052706820348227, 0.23699080583994486
-2.765417081069332, -5.410595475077421, -0.13102826040676446
-1.5558225686731537, -5.041269237947091, 0.29743903838017854
-2.6280496093303976, -5.107021312035165, 0.4264250752661333
